country,year,co2-emissions,coal-lignite,electricity,natural-gas,oil-products,renewables,renewables-wind-solar,total-energy
India,2014,2166.2077634622256,935.496395,955.927,52.05591641578947,166.061298425,14.669766364727518,2.450734334041576,829.2219020025332
India,2015,2257.137015110714,955.4652609999996,1034.374,52.767482763157886,193.945863672,14.071403456041208,2.7380753731222063,861.8359646385177
India,2016,2310.878111480944,941.313046,1071.213,56.409115359842446,200.188839488,15.714995832047574,5.840369516559408,898.3529481152041
India,2017,2485.840373669017,1013.6065522877986,1135.2844444444445,59.45418217008804,210.537235609,16.528234168133412,7.253849503810416,946.322751533268
India,2018,2653.324616998833,1114.0157702205663,1163.99,61.476691823200845,218.764552854597,19.634181757972293,6.834748396473491,984.6743327095542
India,2019,2636.427837855519,1085.0481992087937,1297.138,61.616779744560105,221.52891675838248,21.34898588226341,7.643111736874817,988.4688676034164
India,2020,2435.0147953286305,1027.4494482976932,1187.126,61.70629796555927,201.91936971620515,23.04287602599366,8.394210117881395,941.5970450357494
India,2021,2581.314104624209,1109.6153678543574,1212.023,66.76731578947368,217.1814355012661,23.6850669717443,9.484361666051791,1011.6121170629026
India,2022,2816.0006952741774,1203.453832596677,1409.224,64.3594872262374,229.87857683545505,22.851033264256404,10.207643596073348,1087.976960851171
India,2023,3066.776510756144,1323.7601615921944,1473.025361364939,72.31468977084394,241.4620448801627,22.08097189551263,10.97973075871203,1159.060718595023
India,2024,3219.375993870199,1395.9832349486562,1532.2614782450448,77.26410051407935,246.5253438384708,23.67095332740533,11.988059409163506,1212.7182287053145
Indonesia,1990,126.08399023624096,5.036,39.663,15.77852237716889,32.2447938432842,23.24273472810193,2.300754647524388,103.07889019407264
Indonesia,1991,132.27397907325314,5.661,42.285,14.679065921847275,33.788155860104915,21.81839384280494,2.141802067946824,108.7900438231154
Indonesia,1992,148.46000021007026,7.212,54.531,16.755818433999398,36.65962187692564,25.112850382235163,1.865671641791044,118.32883186149084
Indonesia,1993,158.71535608326548,6.447,49.932,18.41690276305657,39.4259274360896,22.510528460806952,1.845876918896888,123.73868705940748
Indonesia,1994,169.94295348071472,11.322,47.385,25.09515432572456,39.71382438504455,19.98259545306212,2.4879178256748142,126.20188349203448
