Country,Year,co2-emissions,coal-lignite,electricity,natural-gas,oil-products
28,2017,-0.16702035898097953,0.21087528398257804,-0.14911415201690095,-0.47111179335416864,-0.08295784599509823
28,2018,-0.15131644641848768,0.23465996847469792,-0.12799016898175966,-0.46024435371253297,-0.0814203427867779
28,2019,-0.12940162144224848,0.2654475782964329,-0.10828104921464929,-0.45952318984669505,-0.07559208794160079
28,2020,-0.16086569805382825,0.2672058450578142,-0.12524977457404154,-0.4692961348883373,-0.12001356031735433
28,2021,-0.13631306116115835,0.30438349865234005,-0.10163412580225656,-0.4828432015875507,-0.09509062202072692
28,2022,-0.11946589053765881,0.30878705981472154,-0.08982695827024897,-0.4888529004695327,-0.07831566044541974
28,2023,-0.07311494265567729,0.4039965418608435,-0.06867380847807421,-0.4911095956180658,-0.07206897527204363
28,2024,-0.03493320120317889,0.4629370185376447,-0.035854222593788836,-0.4835427062208803,-0.0511831891594268
29,1990,0.514378665861927,2.4277050152297623,-0.011606608145824383,-0.2870793935776335,-0.1762736299867555
29,1991,0.5229480756474121,2.421696813411176,-0.03946597091652215,-0.31060947289681,-0.1812895063927939
29,1992,0.5001567874403436,2.2927083421411933,-0.058685515588102234,-0.3196010074668623,-0.1765639379459474
29,1993,0.5028306863267905,2.3142372116261143,-0.05478380351191684,-0.3137382250281952,-0.16524192753746203
29,1994,0.4818485158816594,2.240516267180592,-0.051858614211252534,-0.29686734712445056,-0.15829066473681075
29,1995,0.48540543661385593,2.207833112467381,-0.03518766261300567,-0.29000753197884194,-0.15092006821732667
29,1996,0.5342594889283452,2.248116593059052,-0.019935515406098957,-0.2647745400862128,-0.11864750008715681
29,1997,0.4999533627623688,2.152814933298439,-0.013112993055148476,-0.2609138961054528,-0.09845496870336233
29,1998,0.4182393908328465,1.970686811917006,-0.013945007975996088,-0.26643230793868605,-0.08958444772805325
29,1999,0.39089407764679573,1.889536370679384,-0.02110471532118487,-0.27601640342603573,-0.07956882313593158
29,2000,0.34971003629595065,1.8180516707485763,-0.013257500909822015,-0.2555137509966515,-0.08432664802268829
29,2001,0.34615622991577344,1.8083938013114536,-0.01185183359617946,-0.24844803232870577,-0.09087470532446187
29,2002,0.32712255302393983,1.7499524090886214,-0.018341549978790922,-0.25391397119464604,-0.09182627030181323
29,2003,0.3585209125331889,1.8092242182573943,-0.001679356432342431,-0.22203839855033292,-0.0762947944850448
29,2004,0.3696636574786247,1.7937086468522303,0.012929073967382151,-0.20388936537540844,-0.05800539305595301
29,2005,0.37300423488483664,1.7598913719231646,0.016699415266591664,-0.18755330064845183,-0.048812307681541794
29,2006,0.40868646563660904,1.8029094939588388,0.041309540820084485,-0.188503250699651,-0.02945844373541294
29,2007,0.40359772199416116,1.7611102195269486,0.056469728483108036,-0.18771332588799186,-0.013378608440170874
29,2008,0.38932995019316413,1.7222746862976577,0.06789460705411564,-0.18457147950344982,-0.007975654755209885
29,2009,0.35872299708955663,1.6205073135676693,0.04579366334086326,-0.19154180868310625,-0.005749960401405095
29,2010,0.4092087443953269,1.7062111285945398,0.07697670676905238,-0.1602065889240466,0.01137820919091897
29,2011,0.3948721367522485,1.7574758775602655,0.08995613953427531,-0.1646719889973007,0.006023640165823306
29,2012,0.37571593533565323,1.7309686017689077,0.09385347258456149,-0.13898664530960464,-0.01463660959666924
29,2013,0.3621695233700896,1.7547397141408034,0.09912144074129671,-0.13941336260406278,-0.03795801565175455
29,2014,0.32005120668705817,1.662778774221057,0.10712192105913149,-0.15132289554151257,-0.03886119596924052
29,2015,0.3301205941412081,1.6430144205033277,0.1185905898891311,-0.1356128839776702,-0.011749658224705042
29,2016,0.36418315190846356,1.6297377123051429,0.13976755913765276,-0.118867913845846,0.024264656935049766
29,2017,0.40376422697031283,1.651405357497372,0.15142655794933513,-0.0994635024623833,0.07368366793075286
29,2018,0.3994301330858302,1.6088892328321438,0.1732054330657531,-0.09703426367210802,0.08193544587570417
29,2019,0.3458999871794308,1.4086590053614982,0.17584773729332928,-0.0834240684569953,0.09149006142862907
29,2020,0.2997573391347755,1.2702248358395516,0.159379376949283,-0.07108011464014889,0.07586100988113227
29,2021,0.388392050397055,1.4473867038732628,0.19911086572217715,-0.0353226390515125,0.09824420512498903
29,2022,0.3377414546147748,1.4116795784787686,0.1811263333459219,-0.10904007255493377,0.11097917662730149
29,2023,0.2550044094460918,1.0741418214140772,0.15649061238604836,-0.09587122704987758,0.09916336850845056
29,2024,0.23665474481868873,0.9877878983812098,0.16117104195494508,-0.06298728507964417,0.1110370540881828
30,1990,-0.4336120455466379,-0.14681502339435917,-0.3848966709229594,-0.5644537223654847,-0.20764301779943936
30,1991,-0.4283891358991779,-0.14365731982289917,-0.3791776630986068,-0.5644537223654847,-0.20675596570190846
30,1992,-0.4154293263682429,-0.14230811920600261,-0.3757664019231316,-0.5644537223654847,-0.18488609944278284
30,1993,-0.4185265732257155,-0.13844710892999018,-0.374273154091505,-0.5644537223654847,-0.19615972519140293
30,1994,-0.41656384903259314,-0.13480139662475907,-0.3696532817678511,-0.5644537223654847,-0.1941598259169696
30,1995,-0.40400993894310894,-0.12854340227404745,-0.3615082935953428,-0.5644537223654847,-0.17646716862621678
30,1996,-0.4100997001371132,-0.13190205061823673,-0.3553820363623648,-0.5644537223654847,-0.18624086991901187
30,1997,-0.40236241006279394,-0.13152886746888232,-0.34772312006466743,-0.5621399432724278,-0.17178998483923563
30,1998,-0.3883892511708035,-0.13840404933583392,-0.3390833019655498,-0.5457738219320605,-0.14566226851196168
30,1999,-0.367323279918011,-0.12264423787463806,-0.32888455064631755,-0.5123449350288878,-0.14166246996309503
30,2000,-0.36920383520192707,-0.12237152711164832,-0.3192594517198803,-0.5115693646433347,-0.14764603956643987
30,2001,-0.3689374856532548,-0.13593529927087425,-0.31224425222936514,-0.5055229691981258,-0.14145280310367864
30,2002,-0.356344979153123,-0.12829939790716188,-0.305342907412229,-0.4923027864284166,-0.13359835998554134
30,2003,-0.37130624761641234,-0.13296418727409143,-0.29795986974618116,-0.49451212272721246,-0.1516297098953514
30,2004,-0.36758869387471105,-0.13210299539096598,-0.2905374208470405,-0.4773031277728797,-0.15179099209490246
30,2005,-0.3576237174431772,-0.1316006334591428,-0.28383751122126755,-0.4657872331566178,-0.1418237521626461
30,2006,-0.3732865941720238,-0.1315862802610907,-0.27719452893218416,-0.46853816851121555,-0.17296734489595847
30,2007,-0.38124654033439637,-0.14213588082937756,-0.2722418506401912,-0.4637850139552747,-0.1709997020614354
30,2008,-0.3868570208633472,-0.1504607356995903,-0.27438319430489905,-0.45504695324283745,-0.1821765584903248
30,2009,-0.38604268973832473,-0.14291095352419045,-0.276196111027167,-0.4544678270507519,-0.19536944241360263
30,2010,-0.4032927440044756,-0.17137334526148676,-0.2681387033726427,-0.44530573773553656,-0.20175621751582518
30,2011,-0.40528332171160464,-0.15654649167367685,-0.2747028631955405,-0.4444876367096679,-0.21761025773169573
30,2012,-0.4089450272433312,-0.1401264331020848,-0.28347843109753335,-0.4603664741078926,-0.23667381371863266
30,2013,-0.4133333688386714,-0.14625524867032766,-0.28714367577516203,-0.465626815333014,-0.23598030026056305
30,2014,-0.4163979941263577,-0.14494910764758737,-0.2877304652456546,-0.4699088419286162,-0.2384963025735598
30,2015,-0.40343982126874145,-0.13082556076432988,-0.284621356857224,-0.45477718856442356,-0.23693186523791437
30,2016,-0.40499339561540093,-0.14090150579689772,-0.2823866436022935,-0.4474223045096956,-0.23830276393409852
30,2017,-0.39148678410466187,-0.13167518396982536,-0.28106739198574565,-0.4188433380618697,-0.23648606511013526
30,2018,-0.4027511836636381,-0.14461413271144768,-0.27565308992053694,-0.431667313916351,-0.24543804972443756
30,2019,-0.4179680428024187,-0.179581508631536,-0.2760319063139989,-0.4239736388081676,-0.2380039241465503
30,2020,-0.4364360247378904,-0.1962152145561334,-0.28317504780421093,-0.42591637498823687,-0.25356165670540565
30,2021,-0.4415074247530541,-0.2052401466613369,-0.27907084957044664,-0.4310105395040694,-0.2505700493141527
30,2022,-0.4398435919267875,-0.20982119947083053,-0.2731429140414174,-0.4357075068384616,-0.2457283254271896
30,2023,-0.4459283462607431,-0.20985589115052242,-0.26981476239848307,-0.46194799151399274,-0.2506248691337801
30,2024,-0.45163596970930575,-0.20983047245695494,-0.2655670097752294,-0.4875012058476861,-0.253045062494117
31,1990,-0.5211704857355233,-0.20995474162550717,-0.47079126393572857,-0.4392411216573299,-0.3746991200944417
31,1991,-0.5152293627423734,-0.20995474162550717,-0.47164079496017297,-0.41629914103323934,-0.3743926839152947
31,1992,-0.5118080208253675,-0.20995474162550717,-0.46966147525373547,-0.402719864861859,-0.3628932630873031
31,1993,-0.5117301996774183,-0.20995474162550717,-0.46831273527678247,-0.39892659717512247,-0.36321582748640524
31,1994,-0.510703782637708,-0.20995474162550717,-0.4673537286048581,-0.39536693963857406,-0.3622320060691437
31,1995,-0.5093840531495645,-0.20995474162550717,-0.4673143173717653,-0.39172188935783164,-0.3598934141756531
31,1996,-0.5065936028494599,-0.20995474162550717,-0.46435847488980664,-0.38351442674443303,-0.3573290272027911
31,1997,-0.5011605675026847,-0.20995474162550717,-0.46312796861213207,-0.36476461991209985,-0.35361953661311635
31,1998,-0.4844561774545175,-0.20995474162550717,-0.4565112604784438,-0.3031231327241584,-0.34095888394835705
31,1999,-0.4756700004621695,-0.20995474162550717,-0.4547946823259582,-0.26571702859516777,-0.3438780917602315
31,2000,-0.469819683045886,-0.20995474162550717,-0.4525482420396696,-0.2374664323297541,-0.3409266275084468
31,2001,-0.4670766694268373,-0.20995474162550717,-0.4492376984598759,-0.2326026304049287,-0.32555643389122946
31,2002,-0.46081667818440597,-0.20995474162550717,-0.44521337365851293,-0.22514097578448283,-0.3065735190040681
31,2003,-0.4667228113380335,-0.20995474162550717,-0.4452484058657066,-0.24819087630171247,-0.3119442162491189
31,2004,-0.45334565094468166,-0.20995474162550717,-0.441035782950678,-0.2000556113630951,-0.3355559302633961
31,2005,-0.44665953452485396,-0.20995474162550717,-0.436678652180976,-0.17970240699976345,-0.3297497710795574
31,2006,-0.43270801469800374,-0.20995474162550717,-0.426484279887643,-0.1246606061265654,-0.32939495024054505
31,2007,-0.4179925655958108,-0.20995474162550717,-0.41741093822450476,-0.08077641010974153,-0.3148472958410382
31,2008,-0.40762396224708386,-0.20995474162550717,-0.41000162640306165,-0.036267880446259365,-0.2971707667702405
31,2009,-0.3961260483211807,-0.20995474162550717,-0.39724114493279866,0.010954303160742218,-0.29121945360680584
31,2010,-0.37491460111968256,-0.20995474162550717,-0.38197148162229516,0.08630425047474168,-0.2875260912370862
31,2011,-0.35549382168228205,-0.20995474162550717,-0.36821696127291415,0.24986124470096271,-0.28230054797163145
31,2012,-0.33457946521231385,-0.20995474162550717,-0.35759782346735897,0.4586410154612394,-0.25902752657641154
31,2013,-0.3298690802144869,-0.20995474162550717,-0.35811454852346436,0.5585151491743136,-0.25814047447888067
31,2014,-0.31173291818987264,-0.20995474162550717,-0.3418333302302461,0.6599861272038171,-0.24673782297061966
31,2015,-0.3022301453443405,-0.20995474162550717,-0.33047413704772644,0.7038694584451649,-0.24797969590716296
31,2016,-0.2960727087152013,-0.20995474162550717,-0.3271635934679327,0.6710951132752966,-0.2421896649432794
31,2017,-0.2898370051229519,-0.20995474162550717,-0.3144819344638553,0.6267045845104298,-0.23777217775401546
31,2018,-0.2937004750241568,-0.20995474162550717,-0.3064332848611293,0.6894109450324128,-0.24563105613264036
31,2019,-0.28327071743647314,-0.20995474162550717,-0.2985847523629709,0.7307085132255756,-0.24386951582092364
31,2020,-0.29161256761124904,-0.20995474162550717,-0.30108461563609773,0.7099534987253723,-0.2512596274865534
31,2021,-0.28631200431323217,-0.20995474162550717,-0.29094865079020826,0.7447450864505084,-0.24689344416496653
31,2022,-0.2705119990601516,-0.20995474162550717,-0.2787078064282736,0.7164223028522654,-0.23401656045526914
31,2023,-0.25666139115333414,-0.20995474162550717,-0.25946781398915736,0.772795954707623,-0.22327580298031197
31,2024,-0.2488572050398945,-0.20995474162550717,-0.2469284364650319,0.7491075453438981,-0.1967741567341339
32,1990,-0.03466368988588981,0.46397096651431824,-0.23753369136314773,0.2622371033933011,-0.10938990183292516
32,1991,-0.12305300325839652,0.35930744631847117,-0.2747860646876253,0.11774525901186589,-0.15287158283189467
32,1992,-0.18269379552913223,0.4194836541915508,-0.2851161867838334,0.04930442660168356,-0.1926921579010548
